Wall time,Step,Value
1586946027.484857,358,131.2959747314453
1586946029.49111,359,128.5233917236328
1586946031.514655,360,132.40269470214844
1586946037.6523,363,130.27574157714844
1586946039.663238,364,132.42681884765625
1586946045.701904,367,131.33824157714844
1586946047.868076,368,133.92324829101562
1586946052.580144,370,131.64280700683594
1586946054.672654,371,134.39817810058594
1586946058.912042,373,131.18170166015625
1586946067.805201,377,129.90478515625
1586946070.092851,378,131.4750518798828
1586946072.155743,379,131.22430419921875
1586946078.297633,381,132.67971801757812
1586946081.326633,382,124.13640594482422
1586946088.481405,385,129.55722045898438
1586946090.615777,386,129.77764892578125
1586946092.83092,387,133.62037658691406
1586946095.032611,388,131.76412963867188
1586946099.063374,390,125.58271789550781
1586946101.080269,391,132.68905639648438
1586946103.124292,392,133.0668182373047
1586946105.196524,393,130.70387268066406
1586946127.162998,402,131.37359619140625
1586946129.198434,403,128.47235107421875
1586946133.141304,405,129.52699279785156
1586946139.248512,408,130.24539184570312
1586946154.543981,415,131.1696319580078
1586946156.777171,416,130.6195068359375
1586946164.891857,420,128.2484893798828
1586946167.076955,421,132.55601501464844
1586946169.497061,422,125.34123229980469
1586946174.100557,424,124.17927551269531
1586946178.149382,426,127.413818359375
1586946189.114907,430,136.36019897460938
1586946214.24489,439,124.80260467529297
1586946216.662706,440,131.3155975341797
1586946218.743619,441,127.01275634765625
1586946221.393079,442,127.1433334350586
1586946226.281736,444,131.99203491210938
1586946228.207468,445,126.901611328125
1586946234.157494,448,131.7322540283203
1586946241.2454,451,125.4626235961914
1586946254.890217,458,127.52542877197266
1586946256.739838,459,128.33047485351562
1586946258.587475,460,121.97445678710938
1586946260.476731,461,131.03298950195312
1586946264.373201,463,126.74764251708984
1586946266.281785,464,129.9316864013672
1586946268.153789,465,124.2568130493164
1586946271.8806,467,122.68128204345703
1586946273.703877,468,127.91082000732422
1586946277.203433,469,122.8027572631836
1586946281.516803,471,128.2383575439453
1586946285.60523,473,122.75668334960938
1586946287.71841,474,127.499267578125
1586946295.482018,478,123.91438293457031
1586946308.804188,485,119.57199096679688
1586946314.430489,488,132.53582763671875
1586946316.290509,489,130.09361267089844
1586946320.030056,491,130.52490234375
1586946323.785679,493,124.46050262451172
1586946329.321958,496,129.4578399658203
1586946349.860239,507,128.1821746826172
1586946355.503113,510,126.3003921508789
1586946358.889007,511,120.87924194335938
1586946360.85605,512,123.57442474365234
1586946365.205243,514,125.15870666503906
1586946369.298387,516,120.25730895996094
1586946372.684015,517,124.96647644042969
1586946377.259212,519,120.31002044677734
1586946389.658674,524,131.9256134033203
1586946391.893225,525,123.77420806884766
1586946406.073492,531,132.50636291503906
1586946410.389637,533,126.13292694091797
1586946412.396287,534,123.28712463378906
1586946414.243506,535,122.99454498291016
1586946416.092003,536,122.68353271484375
1586946417.962993,537,128.28335571289062
1586946420.054521,538,125.50163269042969
1586946421.951226,539,123.77146911621094
1586946423.801959,540,125.79595947265625
1586946425.678036,541,123.64237213134766
1586946427.506746,542,124.826904296875
1586946431.255245,544,126.55579376220703
1586946436.811122,547,123.20364379882812
1586946438.710008,548,124.72610473632812
1586946440.569963,549,129.74964904785156
1586946444.321301,551,122.62627410888672
1586946451.795549,555,125.1845932006836
1586946455.568242,557,122.89668273925781
1586946459.318823,559,126.35458374023438
1586946466.707467,563,120.53475189208984
1586946468.544515,564,119.1750259399414
1586946470.394711,565,123.59166717529297
1586946475.616953,567,120.94996643066406
1586946479.737156,569,120.74640655517578
1586946483.830846,571,115.17798614501953
1586946487.811974,573,123.76376342773438
1586946489.64892,574,116.7734603881836
1586946495.35107,577,126.20907592773438
1586946499.077455,579,125.8132095336914
1586946500.91164,580,121.83489990234375
1586946502.802352,581,124.88665008544922
1586946504.683412,582,125.15496063232422
1586946506.519061,583,118.9847183227539
1586946508.382911,584,123.88267517089844
1586946512.173538,586,121.02561950683594
1586946514.046691,587,120.0400390625
1586946523.262452,592,120.12177276611328
1586946525.078717,593,132.34564208984375
1586946528.800076,595,124.2265853881836
1586946532.127469,596,123.29200744628906
1586946534.334343,597,123.20675659179688
1586946540.806635,600,119.45845794677734
1586946544.832617,602,125.77423095703125
1586946548.582427,604,120.63167572021484
1586946554.032874,606,122.54902648925781
1586946558.421448,608,122.1482162475586
1586946562.573406,610,120.70323944091797
1586946564.585563,611,122.63876342773438
1586946566.567785,612,117.40511322021484
1586946572.61103,615,116.98948669433594
1586946580.031666,619,118.39311981201172
1586946581.944594,620,126.873779296875
1586946585.651725,622,123.89244842529297
1586946587.499226,623,122.92232513427734
1586946591.190983,625,124.2076416015625
1586946598.638639,629,119.4325942993164
1586946608.01371,634,121.88063049316406
1586946622.423774,641,122.52052307128906
1586946624.42194,642,126.20832824707031
1586946628.439594,644,119.0716552734375
1586946630.391287,645,119.35240173339844
1586946632.532436,646,116.83855438232422
1586946634.440767,647,125.63935089111328
1586946636.29908,648,120.15435791015625
1586946638.255035,649,119.33551025390625
1586946641.96475,651,123.1289291381836
1586946644.041696,652,121.33246612548828
1586946651.630171,656,120.73668670654297
1586946653.558372,657,115.95880889892578
1586946657.267496,659,125.00617980957031
1586946661.026247,661,120.96399688720703
1586946666.674906,664,120.55509948730469
1586946670.374379,666,116.8359375
1586946672.253196,667,118.85877990722656
1586946674.069661,668,117.32960510253906
1586946679.845917,671,122.57083129882812
1586946681.69501,672,122.87461853027344
1586946683.517345,673,120.73115539550781
1586946685.382498,674,120.86186981201172
1586946687.238509,675,118.14141845703125
1586946691.008123,677,120.6045150756836
1586946692.890481,678,120.95537567138672
1586946696.173115,679,116.38931274414062
1586946700.202924,681,122.49900817871094
1586946702.262796,682,117.18666076660156
1586946704.529203,683,121.79923248291016
1586946706.573397,684,117.38372039794922
1586946708.485575,685,122.70506286621094
1586946710.448766,686,118.05562591552734
1586946714.276461,688,118.72023010253906
1586946716.164308,689,121.34983825683594
1586946721.868971,692,121.12975311279297
1586946729.368196,696,120.86529541015625
1586946734.943847,699,119.63115692138672
1586946736.80841,700,121.7790298461914
1586946738.643165,701,119.62245178222656
1586946742.342504,703,120.15289306640625
1586946744.187822,704,114.3186264038086
1586946746.02001,705,124.8296890258789
1586946747.893322,706,121.53197479248047
1586946753.056531,708,118.55500793457031
1586946755.264318,709,117.51313018798828
1586946757.404664,710,116.65450286865234
1586946765.325273,714,115.092529296875
1586946773.521043,718,119.38626098632812
1586946775.497212,719,118.70490264892578
1586946779.281659,721,117.1073989868164
1586946781.38393,722,117.45606994628906
1586946783.335112,723,121.49161529541016
1586946785.324208,724,123.66415405273438
1586946787.263761,725,122.3150634765625
1586946789.101369,726,118.07112884521484
1586946794.790183,729,117.39765930175781
1586946796.600085,730,119.56269836425781
1586946809.016455,736,114.88467407226562
1586946813.416571,738,121.97606658935547
1586946815.750103,739,114.22147369384766
1586946817.733199,740,114.51348876953125
1586946819.793496,741,117.92314910888672
1586946824.283435,743,115.67208099365234
1586946831.01495,746,117.02977752685547
1586946833.247345,747,117.95359802246094
1586946839.00646,750,115.33222961425781
1586946843.461658,751,119.13584899902344
1586946845.859519,752,117.04605865478516
1586946851.417648,754,113.06987762451172
1586946855.509531,756,111.74532318115234
1586946861.58179,759,114.13369750976562
1586946863.658663,760,116.21861267089844
1586946867.545821,762,118.01348876953125
1586946873.762284,765,117.19147491455078
1586946875.634416,766,116.25283813476562
1586946877.535351,767,116.97781372070312
1586946881.794053,769,123.36847686767578
1586946884.192188,770,120.85186004638672
1586946886.335304,771,116.35762786865234
1586946890.768071,773,118.45173645019531
1586946893.104825,774,113.9919662475586
1586946895.533522,775,119.98800659179688
1586946905.557387,780,118.71647644042969
1586946913.581781,784,121.0856704711914
1586946915.576748,785,116.98441314697266
1586946919.763246,787,116.87705993652344
1586946924.014747,789,119.40579986572266
1586946928.526286,791,114.90023040771484
1586946932.080944,792,118.29271697998047
1586946934.471978,793,114.6535415649414
1586946936.944141,794,119.82079315185547
1586946939.122409,795,116.31748962402344
1586946941.041007,796,114.85469055175781
1586946944.984861,798,112.2582015991211
1586946948.820168,800,115.00286102294922
1586946952.615016,802,112.68295288085938
1586946958.230383,805,116.91448974609375
1586946962.072254,807,114.06470489501953
1586946964.082554,808,113.53147888183594
1586946966.141462,809,115.902099609375
1586946974.42104,813,117.2828598022461
1586946979.79471,815,114.00312805175781
1586946983.807655,816,115.87166595458984
1586946988.945699,818,115.68570709228516
1586946996.145232,821,115.51971435546875
1586947000.627345,823,117.58484649658203
1586947002.964168,824,113.74046325683594
1586947005.059098,825,117.32605743408203
1586947012.830072,828,113.96427154541016
1586947020.396849,831,114.3541259765625
1586947023.097836,832,115.95698547363281
1586947027.648737,834,114.54415130615234
1586947032.325249,836,109.71802520751953
1586947036.873598,838,114.91319274902344
1586947048.104986,843,114.29916381835938
1586947052.558136,845,115.77703094482422
1586947054.756153,846,118.53361511230469
1586947057.045011,847,117.18180084228516
1586947059.337274,848,112.39741516113281
1586947066.176792,851,113.96781921386719
1586947079.531081,857,116.14353942871094
1586947083.846836,859,114.84632110595703
1586947085.900866,860,115.92243957519531
1586947087.919629,861,118.59696960449219
1586947089.825381,862,111.41416931152344
1586947091.794168,863,115.80525970458984
1586947099.975741,867,113.72871398925781
1586947104.184645,869,118.27198028564453
1586947106.262292,870,119.30559539794922
1586947114.75268,873,115.71931457519531
1586947116.727798,874,117.41413116455078
1586947118.970497,875,115.1351318359375
1586947121.30415,876,114.78660583496094
1586947123.478197,877,114.61317443847656
1586947127.85613,879,113.18138885498047
1586947129.904342,880,111.94517517089844
1586947132.00218,881,117.1207275390625
1586947133.964405,882,112.95040130615234
1586947138.193941,884,111.72588348388672
1586947145.540628,887,112.11421966552734
1586947150.617452,889,116.64249420166016
1586947152.806517,890,115.66020202636719
1586947157.522199,892,114.28594970703125
1586947159.805905,893,114.88921356201172
1586947166.342794,896,112.1718978881836
1586947168.303654,897,120.14117431640625
1586947172.278919,899,112.51264953613281
1586947174.815524,900,113.4133529663086
1586947189.995432,907,111.4150390625
1586947192.169218,908,113.87195587158203
1586947194.439441,909,116.21083068847656
1586947196.529446,910,116.71243286132812
1586947198.661506,911,111.04132843017578
1586947200.787872,912,117.51655578613281
1586947202.870347,913,108.28472900390625
1586947207.074263,915,113.79681396484375
1586947209.406947,916,111.95085144042969
1586947211.770334,917,113.22496795654297
1586947218.362406,920,117.28722381591797
1586947220.316441,921,115.52239227294922
1586947222.212388,922,109.511962890625
1586947224.445013,923,117.77117156982422
1586947228.752853,925,111.83065032958984
1586947241.799465,931,105.4081802368164
1586947243.778457,932,111.37757110595703
1586947245.776593,933,116.17040252685547
1586947249.590991,935,112.40634155273438
1586947257.637436,939,112.33550262451172
1586947263.660808,942,109.29228973388672
1586947269.492304,945,116.3185806274414
1586947277.294361,949,115.83856964111328
1586947283.151266,952,120.24439239501953
1586947285.324789,953,114.68865966796875
1586947287.55985,954,107.6146469116211
1586947291.784204,956,109.76942443847656
1586947294.028794,957,109.33267211914062
1586947296.277598,958,108.40277099609375
1586947303.060023,961,114.3434066772461
1586947305.486033,962,110.34577178955078
1586947310.123665,964,112.42803192138672
1586947314.635554,966,110.24774932861328
1586947318.574247,967,105.04354095458984
1586947323.916961,969,111.970947265625
1586947328.065436,971,111.5060806274414
1586947330.586388,972,113.95137786865234
1586947334.651397,974,109.59761810302734
1586947338.710939,976,109.81633758544922
1586947340.779767,977,117.58390045166016
1586947342.797246,978,108.90147399902344
1586947344.687836,979,113.15629577636719
1586947352.322551,982,114.8203353881836
1586947354.715584,983,110.82176208496094
1586947357.012596,984,107.57925415039062
1586947364.653198,987,116.90279388427734
1586947366.780613,988,111.47738647460938
1586947381.924738,996,113.34583282470703
1586947387.633088,999,109.40449523925781
1586947389.584992,1000,114.76176452636719
1586947394.470908,1002,115.6461181640625
1586947398.874348,1004,112.92237091064453
1586947400.845694,1005,115.765380859375
1586947406.814293,1008,113.21759033203125
1586947408.828876,1009,113.480224609375
1586947412.585973,1011,112.18838500976562
1586947414.526129,1012,107.3121566772461
1586947416.465787,1013,110.20791625976562
1586947418.407856,1014,109.87247467041016
1586947424.502578,1017,111.46765899658203
1586947442.159583,1025,108.99362182617188
1586947444.236822,1026,111.76264953613281
1586947446.168983,1027,113.92755889892578
1586947450.125081,1029,113.30899810791016
1586947454.674129,1031,107.73222351074219
1586947457.247499,1032,109.6337890625
1586947459.784421,1033,110.65218353271484
1586947464.271779,1035,109.2232666015625
1586947469.046504,1037,108.60871124267578
1586947471.284098,1038,116.79129028320312
1586947473.253502,1039,106.54814910888672
1586947479.196072,1042,106.24945831298828
1586947481.141571,1043,116.15800476074219
1586947483.139459,1044,107.6584701538086
1586947493.185624,1049,112.77391815185547
1586947497.462489,1051,109.64311981201172
1586947499.393527,1052,112.89752197265625
1586947503.590341,1054,107.24101257324219
1586947505.730734,1055,107.7191162109375
1586947509.902267,1057,109.63758850097656
1586947521.956059,1063,109.04623413085938
1586947526.160498,1064,113.45799255371094
1586947531.941326,1066,106.88176727294922
1586947536.162948,1068,106.039306640625
1586947545.410199,1072,106.14839935302734
1586947549.407332,1074,108.4621810913086
1586947553.524471,1076,110.16344451904297
1586947557.912603,1078,108.98262023925781
1586947562.010132,1080,113.34000396728516
1586947566.269058,1082,111.31932067871094
1586947568.193897,1083,111.31510925292969
1586947570.120059,1084,107.44284057617188
1586947572.102784,1085,107.64005279541016
1586947574.377375,1086,104.90104675292969
1586947582.478854,1090,106.71259307861328
1586947586.477414,1092,108.56158447265625
1586947588.412126,1093,106.5767822265625
1586947599.880227,1099,106.80142211914062
1586947603.838285,1101,110.27664184570312
1586947607.846217,1103,109.33101654052734
1586947609.782462,1104,112.39234924316406
1586947611.599858,1105,106.60899353027344
1586947622.915256,1111,106.5007553100586
1586947628.664056,1114,107.4316635131836
1586947632.408401,1116,109.96704864501953
1586947638.320535,1119,107.36128234863281
1586947644.841937,1122,101.88101196289062
1586947646.827302,1123,105.76006317138672
1586947650.958847,1125,104.06654357910156
1586947652.9721,1126,114.14370727539062
1586947654.974762,1127,105.79035949707031
1586947657.03937,1128,108.19779205322266
1586947661.133979,1130,105.59940338134766
1586947663.138313,1131,107.22801208496094
1586947667.424642,1133,107.61984252929688
1586947669.830927,1134,104.74225616455078
1586947671.794641,1135,106.3189926147461
1586947677.857664,1138,103.66978454589844
1586947679.892099,1139,109.82206726074219
1586947684.390396,1141,105.74314880371094
1586947704.676352,1149,102.9166030883789
1586947706.94847,1150,103.89736938476562
1586947709.139859,1151,106.85501098632812
1586947711.21283,1152,100.3111343383789
1586947717.989552,1155,106.62258911132812
1586947720.382549,1156,103.15486907958984
1586947722.493768,1157,113.51221466064453
1586947728.660411,1160,108.25574493408203
1586947730.665165,1161,105.94544219970703
1586947732.607159,1162,104.25785827636719
1586947738.672042,1165,105.55970764160156
1586947767.287729,1177,104.2408676147461
1586947774.169374,1180,100.96134185791016
1586947780.731874,1182,101.5804443359375
1586947783.56543,1183,102.84783935546875
1586947788.695391,1185,101.02684020996094
1586947790.935011,1186,101.00029754638672
1586947797.902476,1189,105.769775390625
1586947804.459883,1192,107.9248275756836
1586947806.447948,1193,101.5250473022461
1586947808.580419,1194,104.03498077392578
1586947810.601737,1195,105.6907958984375
1586947812.77375,1196,107.07603454589844
1586947814.970401,1197,98.13998413085938
1586947817.245406,1198,102.15109252929688
1586947819.514452,1199,106.96792602539062
1586947824.008576,1201,101.11957550048828
1586947828.524202,1203,105.05781555175781
1586947830.782233,1204,102.12974548339844
1586947835.147391,1206,98.68022918701172
1586947839.678266,1208,100.879638671875
1586947843.66959,1210,103.91314697265625
1586947845.637603,1211,101.29764556884766
1586947847.596926,1212,105.41893005371094
1586947849.685419,1213,104.58757781982422
1586947851.676586,1214,103.43558502197266
1586947853.553676,1215,102.71504211425781
1586947861.212889,1219,103.89096069335938
1586947871.92857,1224,104.03692626953125
1586947873.914161,1225,107.00296783447266
1586947878.953835,1227,94.23365020751953
1586947881.457522,1228,105.9677505493164
1586947889.320628,1232,105.90138244628906
1586947891.265749,1233,104.96147918701172
1586947893.484971,1234,100.74011993408203
1586947897.581538,1236,106.60653686523438
1586947904.343167,1239,101.52136993408203
1586947912.827427,1242,102.78388977050781
1586947916.767237,1244,103.12920379638672
1586947921.278645,1246,104.5644302368164
1586947923.91774,1247,101.10315704345703
1586947928.583674,1249,98.3037338256836
1586947931.096882,1250,110.21327209472656
1586947937.729106,1253,100.55650329589844
1586947939.744394,1254,104.67334747314453
1586947941.631253,1255,107.2255859375
1586947945.763455,1257,100.83686828613281
1586947947.888595,1258,104.49793243408203
1586947949.900928,1259,98.96240997314453
1586947954.180332,1261,108.44556427001953
1586947957.706648,1262,102.10556030273438
1586947960.214957,1263,96.70506286621094
1586947963.111193,1264,101.43252563476562
1586947965.554397,1265,102.32328033447266
1586947967.663338,1266,103.24452209472656
1586947978.557175,1271,97.9398422241211
1586947980.803208,1272,107.15926361083984
1586947984.713765,1274,105.16056060791016
1586947992.566467,1278,105.56779479980469
1586947994.820419,1279,100.16781616210938
1586947999.777707,1281,102.7730484008789
1586948008.48549,1285,104.22840118408203
1586948012.537296,1287,99.34418487548828
1586948017.177405,1289,98.54369354248047
1586948021.380939,1291,100.79381561279297
1586948023.427982,1292,98.16578674316406
1586948025.475356,1293,100.92790985107422
1586948027.561417,1294,100.28640747070312
1586948032.549537,1296,98.92904663085938
1586948038.555124,1299,101.04669952392578
1586948040.46087,1300,103.00917053222656
1586948044.778502,1302,97.23789978027344
1586948046.940675,1303,99.72393035888672
1586948049.059731,1304,105.4134750366211
1586948053.200895,1306,97.1128921508789
1586948063.808283,1310,100.97049713134766
1586948068.262997,1312,102.17791748046875
1586948070.341326,1313,100.08627319335938
1586948074.684927,1315,101.22911071777344
1586948076.999031,1316,101.60211181640625
1586948083.203498,1319,100.28477478027344
1586948086.075311,1320,102.44539642333984
1586948096.326414,1325,98.19558715820312
1586948098.68177,1326,103.91724395751953
1586948100.64358,1327,101.70355987548828
1586948102.628859,1328,101.81365966796875
1586948109.348078,1330,101.68218994140625
1586948114.796541,1332,94.52672576904297
1586948117.296973,1333,97.15420532226562
1586948119.547546,1334,104.2611083984375
1586948121.6158,1335,104.1617660522461
1586948123.608605,1336,97.89744567871094
1586948127.864941,1337,104.50614929199219
1586948135.333898,1340,99.72431945800781
1586948142.455187,1343,95.02998352050781
1586948146.680286,1345,99.75971984863281
1586948151.354311,1347,98.35653686523438
1586948153.429409,1348,99.61616516113281
1586948155.670212,1349,99.29839324951172
1586948157.683418,1350,99.61200714111328
1586948159.784044,1351,94.16893005371094
1586948167.624703,1355,101.06739807128906
1586948175.675747,1359,99.01673889160156
1586948179.694433,1361,98.53437805175781
1586948181.640857,1362,108.39370727539062
1586948187.435074,1365,101.36100769042969
1586948189.350502,1366,101.29851531982422
1586948191.306676,1367,101.61672973632812
1586948197.311359,1370,98.36346435546875
1586948203.72412,1373,106.95916748046875
1586948206.004897,1374,96.68804168701172
1586948208.220686,1375,97.08636474609375
1586948212.554688,1377,100.02970886230469
1586948214.535754,1378,97.29053497314453
1586948216.457297,1379,100.2183837890625
1586948222.32954,1382,99.18345642089844
1586948226.145437,1384,96.3215560913086
1586948228.067878,1385,97.38855743408203
1586948229.94938,1386,97.84890747070312
1586948231.851092,1387,98.75994110107422
1586948233.737543,1388,97.31361389160156
1586948235.63617,1389,94.91983795166016
1586948239.433433,1391,101.57697296142578
1586948241.350068,1392,104.19418334960938
1586948247.064946,1395,100.35089874267578
1586948256.711205,1400,100.34577178955078
1586948280.162966,1412,95.99034118652344
1586948282.264504,1413,95.96858215332031
1586948284.268613,1414,104.0250244140625
1586948286.392673,1415,98.66478729248047
1586948294.776844,1419,97.4804916381836
1586948301.295977,1422,94.15811920166016
1586948303.250456,1423,103.71212005615234
1586948307.016193,1425,94.95989227294922
1586948308.854844,1426,98.13398742675781
1586948310.793437,1427,95.92902374267578
1586948312.962808,1428,98.54332733154297
1586948316.990175,1430,106.759521484375
1586948321.130401,1432,97.63631439208984
1586948323.088594,1433,95.7151107788086
1586948325.12683,1434,98.2044677734375
1586948329.108005,1436,98.31786346435547
1586948331.088977,1437,94.7162857055664
1586948333.246663,1438,94.70854187011719
1586948337.043066,1440,101.57239532470703
1586948340.875804,1442,92.42520141601562
1586948352.34547,1448,104.65797424316406
1586948356.122552,1450,99.18820190429688
1586948368.059432,1455,97.43565368652344
1586948370.017795,1456,96.57823181152344
1586948380.314883,1460,93.24424743652344
1586948393.069657,1465,99.99740600585938
1586948395.469396,1466,93.33557891845703
1586948404.137036,1470,97.46322631835938
1586948413.826049,1474,93.9105224609375
1586948421.040912,1477,94.66765594482422
1586948428.523458,1480,94.17428588867188
1586948430.802272,1481,99.92395782470703
1586948433.021377,1482,94.7645263671875
1586948439.677729,1485,100.11280822753906
1586948441.820867,1486,98.5608139038086
1586948448.562423,1489,100.61207580566406
1586948452.696835,1491,94.1200180053711
1586948454.838127,1492,94.841064453125
1586948456.853669,1493,100.98191833496094
1586948470.261392,1500,97.08011627197266
1586948472.122443,1501,94.99333953857422
1586948473.99258,1502,93.4872055053711
1586948475.857215,1503,102.5817642211914
1586948479.696815,1505,99.2395248413086
1586948481.576453,1506,99.5947265625
1586948483.453961,1507,94.2726821899414
1586948485.365367,1508,100.25112915039062
1586948487.234879,1509,93.46285247802734
1586948489.139112,1510,98.77861022949219
1586948490.996781,1511,90.56781768798828
1586948492.929425,1512,95.29249572753906
1586948494.824671,1513,95.26033782958984
1586948500.56288,1516,91.38540649414062
1586948504.485355,1518,94.81269836425781
1586948513.928612,1523,98.45550537109375
1586948516.016101,1524,93.92724609375
1586948517.953927,1525,94.3128662109375
1586948522.216177,1527,95.1761245727539
1586948536.867737,1534,89.812255859375
1586948540.645969,1536,88.69717407226562
1586948550.683479,1541,94.09922790527344
1586948552.601489,1542,90.80562591552734
1586948560.228676,1546,101.69792175292969
